# Created from matlab git hash 23998a2ad3b03124e7bddb615f9834a5ccd2ca3a
# name: foo
# type: matrix
# rows: 3
# columns: 3
0.7071067811865478 0 0
0.6123724356957931 0.3535533905932729 0
0 0.6846531968814579 0.1767766952966371
