# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 64
# columns: 64
-4080.000000000042 -6169.721371060858 -5772.839196736806 -2399.80126485629 4080.000000000042 -7066.767294881092 9123.157348199235 -10794.66534914364 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-6169.721371060858 -10664.21694450464 -9969.781263344614 -4114.645801256749 6169.721371060858 -10686.27088322092 13795.91638792528 -16323.54840638748 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-5772.839196736806 -9969.781263344619 -13065.36591755597 -5581.212026697388 5772.839196736806 -9998.850792673253 12908.46086707878 -15273.49687333146 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-2399.801264856306 -4114.64580125677 -5581.212026697414 -5468.624721166151 2399.801264856306 -4156.577718799179 5366.118760708679 -6349.277342788036 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
4080.000000000049 6169.721371060865 5772.839196736807 2399.80126485629 -12208.00000000013 -5251.416002026686 -20485.39621794439 5472.057958686522 8128.00000000008 -14078.10896391997 18174.76052111847 -21504.66665633321 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-7066.767294881121 -10686.27088322096 -9998.850792673278 -4156.57771879916 -5251.416002026675 -35107.43864690867 -1902.619240961674 -30252.61776027329 12318.1832969078 -21335.7193271906 27544.29521118831 -32590.84960772775 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
9123.157348199247 13795.91638792529 12908.46086707877 5366.11876070864 -20485.39621794437 -1902.61924096176 -53469.47446795737 21279.47902451574 11362.23886974512 -19679.97501013253 25406.73848934048 -30061.65838625722 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
-10794.66534914367 -16323.54840638752 -15273.49687333147 -6349.277342787996 5472.057958686479 -30252.61776027323 21279.47902451572 -63931.83596142576 5322.607390457188 -9219.026429013447 11901.71194260504 -14082.29548158418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 8128.000000000095 12318.18329690781 11362.23886974512 5322.607390457156 -20272.00000000022 -4326.629889893134 -35147.54496398512 13503.02335610728 12144.00000000012 -21034.02500711666 27154.80951875772 -32130.00392156871 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 0 0 0 -14078.10896392003 -21335.71932719068 -19679.97501013258 -9219.026429013415 -4326.629889893111 -59311.88558949612 6016.90856254414 -55762.23734209436 18404.73885381314 -31877.94279484134 41154.24718525774 -48694.36195227753 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
