# Created from matlab git hash e3d28e3d9936e8692f581d15f2e77c245ebc3f89
# name: foo
# type: matrix
# rows: 12
# columns: 12
-9.724392019665745e-06 2.303458302382307e-07 5.158860030002818e-08 -2.520934406628435e-09 -2.409298545560184e-10 2.278899176660124e-09 -1.351510152686815e-10 -1.741262443804064e-11 1.21253182408462e-10 -2.786425625591591e-10 -3.096408149080036e-12 2.497508594555443e-10
2.303458302382309e-07 -9.678249772811757e-06 2.030227838437225e-07 3.327241162184303e-08 -2.570118927754241e-09 -2.99100360088281e-08 3.59556754510929e-09 -5.394339610395964e-11 -3.22172937583463e-09 2.086391543600624e-09 -1.450212589273335e-10 -1.866640497334591e-09
5.158860030002818e-08 2.030227838437216e-07 -9.691671376688606e-06 1.474528022947191e-07 3.824721453061349e-08 -1.336966829241241e-07 4.900883172166856e-10 2.125391829820275e-09 -4.519959376154627e-10 2.318731487473345e-08 1.055185914270735e-09 -2.079105594406505e-08
-2.520934406628012e-09 3.32724116218424e-08 1.474528022947187e-07 -9.716315716430501e-06 1.674791896622011e-07 -3.230176592651147e-08 -2.890487914150222e-08 -7.966916134057172e-09 2.595000111259836e-08 7.471894896094238e-08 5.323302161104407e-09 -6.702990895965045e-08
-2.409298545565478e-10 -2.570118927753077e-09 3.82472145306137e-08 1.674791896622026e-07 -9.73770944906867e-06 -5.702985719224793e-08 2.972629055106373e-08 7.679421791352327e-09 -2.668434105557949e-08 7.118245970228545e-08 5.225434999601906e-09 -6.385996473151043e-08
2.278899176659912e-09 -2.991003600882768e-08 -1.336966829241241e-07 -3.230176592651157e-08 -5.702985719224698e-08 -9.759207356180787e-06 -5.957403639636862e-09 1.282579516604343e-10 5.337692602368022e-09 -4.171021283118183e-09 2.449913723418071e-10 3.73261789976023e-09
-1.351510152685623e-10 3.595567545109078e-09 4.900883172173076e-10 -2.890487914150307e-08 2.97262905510631e-08 -5.957403639636756e-09 -9.922608228900211e-06 4.592574348198902e-08 -9.496498305590933e-09 0 0 0
-1.741262443777594e-11 -5.394339610321848e-11 2.125391829820539e-09 -7.966916134056961e-09 7.679421791352539e-09 1.282579516598519e-10 4.592574348198944e-08 -9.928910994060401e-06 -1.57548937476604e-08 0 0 0
1.212531824072443e-10 -3.221729375835068e-09 -4.519959376150391e-10 2.595000111259931e-08 -2.668434105558013e-08 5.337692602368234e-09 -9.496498305590086e-09 -1.575489374765902e-08 -9.93522441288289e-06 0 0 0
-2.786425625597811e-10 2.086391543600783e-09 2.318731487473408e-08 7.471894896094196e-08 7.118245970228587e-08 -4.171021283117919e-09 0 0 0 -9.522150201375183e-06 1.186186758044726e-07 -6.340381337089144e-09
-3.096408148815339e-12 -1.450212589270688e-10 1.05518591427043e-09 5.323302161103983e-09 5.225434999601906e-09 2.449913723416616e-10 0 0 0 1.186186758044722e-07 -9.526361705848372e-06 -4.071533693188281e-08
2.49750859455809e-10 -1.866640497334591e-09 -2.079105594406516e-08 -6.702990895965087e-08 -6.38599647315116e-08 3.732617899759648e-09 0 0 0 -6.340381337088085e-09 -4.071533693188281e-08 -9.530575110289478e-06
