# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 32
# columns: 32
1 -1.193000300382358e-32 -2.553893293147416e-33 -1.365460517849914e-33 -8.4061970274325e-33 -5.262038111421873e-34 -1.58196747368134e-32 6.802048602135409e-34 5.333355981045389e-33 -4.128567925726603e-34 3.706123208675156e-34 1.302846937811924e-33 -8.296198409826867e-34 2.668631118528324e-33 3.706123208395772e-34 1.302846937809275e-33 1.011817845176462e-33 6.582991694729227e-35 3.010602169447849e-46 2.070583048805914e-33 -5.289261103372848e-34 -7.045420607170103e-34 -4.379057701015053e-47 1.300211071036959e-33 -5.289261103349221e-34 6.582991695488685e-35 -8.758115402030107e-47 5.298390932954488e-34 -5.289261103320017e-34 6.582991704119021e-35 -2.68217284187172e-46 5.298390932861409e-34
-9.188568066119871e-34 1 -6.259868792614614e-33 -2.958990326975749e-31 2.360080163069619e-33 2.632568833982294e-31 -5.763847679266526e-33 4.784120225537475e-31 3.357335252667451e-34 -2.890964747925505e-32 -1.805533579213451e-33 1.004789460823242e-31 -6.0341606019731e-33 9.406547553969979e-32 -3.984942507923699e-45 8.230640604860353e-32 -4.061875062562666e-34 5.235166203732837e-32 -5.290559247883403e-33 1.20659817964059e-31 1.914860762337949e-33 4.324689194196084e-32 -7.80483407400836e-34 3.141789319941511e-32 2.336477545856808e-35 -3.731958376317197e-32 5.36080858339528e-34 4.789941212120659e-32 1.883519709262716e-33 -3.125384418620024e-32 7.893727902887486e-33 3.734601435114001e-32
-1.18400696323898e-33 -8.796109363382351e-33 1 1.861224087454927e-32 -5.768950662334774e-31 -1.269926733294365e-45 -5.446714266029041e-31 -8.364070789147899e-33 3.034768490343662e-32 7.003314219797384e-33 -2.132510058135008e-32 2.185821733166652e-31 -2.292339030591267e-31 -4.579367203089531e-32 -8.743155926758553e-31 4.097868129313715e-32 -7.943059326645942e-33 1.694586181513878e-31 -2.461794561804255e-33 -3.613344403626775e-31 3.787834256242333e-33 -3.205918991670334e-32 6.580324505665072e-32 -4.312458968132889e-32 -5.52781273267749e-33 -1.159115328485784e-32 -1.862093334556475e-32 -1.170393201703913e-32 -7.646432685136572e-33 -6.334419064171611e-32 -3.723097377003733e-32 2.480879805513122e-31
-1.051133135788646e-33 -1.78007956204871e-31 -2.302507390292996e-32 1 1.62025134937557e-44 -1.449319410664715e-29 1.326976978717989e-32 -1.367658434185977e-32 1.345452328160588e-31 -4.043080245477878e-31 3.093168225207552e-30 5.132622235416645e-32 -3.710117981671075e-31 -1.402741170370098e-30 3.317197818443395e-31 2.430767052553326e-31 -9.320035362567454e-32 -3.141437217420817e-32 7.870601241130862e-33 -6.524769667751938e-32 -1.055345761491212e-32 -3.681426473164254e-32 1.102114921212639e-31 -7.834680085918849e-32 4.220617429749738e-32 9.328010270196928e-33 -1.609965762113889e-31 -1.182384535017215e-31 3.177871896418563e-32 7.573781782794488e-32 3.946205076055977e-31 -1.501765809608934e-32
-2.775633768636266e-32 3.211243756964543e-34 -2.65154377163519e-31 -5.237353010414004e-44 1 -9.344909133966124e-44 1.196642519855558e-31 -3.993036560205172e-33 1.728071975567162e-32 -9.276940679588065e-31 -5.485972421870186e-33 -1.429537452850934e-33 -1.728071975564894e-32 -5.383193173809112e-30 5.485972421797406e-33 1.42953745285124e-33 1.535084200101909e-31 -1.867887413115782e-31 1.425414449807439e-32 -2.347075474844585e-31 2.387830716549459e-32 9.654858097463161e-31 -2.728451984908126e-31 6.032915364865561e-32 -3.507236463154522e-31 -6.020721639094294e-31 -1.425414449810801e-32 3.749232117920623e-32 3.705521454449827e-31 -1.766249045253327e-31 1.061706103711786e-30 3.827845950397485e-32
5.505644088140669e-33 -3.555395180704161e-31 5.998105341920797e-34 -5.248850484921528e-30 -4.453242520301227e-34 1 -1.028890091386071e-32 -3.4168426510123e-30 -2.321814293094241e-32 -6.59971612959037e-30 5.693731382418585e-31 -8.528613765508153e-32 -5.313266064583289e-33 -3.517048901300509e-30 3.607888549224969e-31 9.694571344740978e-32 -2.510535329360863e-31 3.536201655646387e-31 1.304638930605864e-30 6.757586426547162e-32 -1.079517454354785e-31 7.869902816091543e-31 -2.262660162605444e-32 2.357977505942612e-31 -2.523257679222649e-31 -5.548944389832669e-31 -3.907161318902776e-31 5.499888119546219e-32 -1.144256835242886e-31 -9.549629012315148e-31 -3.547628724947471e-32 1.319816490426738e-31
-3.571840455395131e-32 -8.104914869443396e-33 7.235440015931045e-30 -5.862696815704272e-33 1.277138775722153e-31 3.509763748372248e-33 1 6.274714241413902e-33 8.358745055236731e-31 4.343401772821093e-32 -2.174319155602669e-30 -1.656863034525435e-32 -3.051538649495415e-31 2.665202597881278e-32 -2.898804086252142e-31 3.205947728158659e-32 5.980515160620201e-32 1.349136794926696e-31 -1.108241360134779e-31 1.948711006812598e-31 1.836851496228726e-32 6.055495854110364e-32 -1.828648217013421e-31 2.702278053854238e-31 -6.060900642793753e-32 1.200324415214743e-31 8.869603004798787e-33 -6.818419091618332e-34 1.495343391519593e-32 1.874066594567708e-31 1.793986495781567e-31 -4.420065310929872e-31
-8.072327726365539e-34 -3.89922357025118e-31 -8.995799325420749e-33 1.275357790759306e-31 1.524897889185202e-32 -3.551224413484e-31 1.970297051901722e-32 1 -7.066497502242715e-33 -6.277469028587518e-31 2.341629723703888e-30 1.957592239346453e-31 1.0207591599963e-31 -6.199875358165227e-31 -1.1937508325899e-31 -4.676585124554501e-31 1.132850284142898e-32 5.00164014164543e-32 -4.14486367866518e-31 -2.052106279188806e-31 2.683437892835519e-32 -4.67057820694389e-33 -2.224181003430174e-31 5.023468189269343e-32 4.535435559924414e-33 4.258635994912062e-32 -1.68925148835465e-31 2.895708907546468e-31 -4.795657398194212e-32 2.10764456778699e-31 -5.038340244091812e-31 -1.39355089567588e-31
-3.501336033805646e-34 1.735849015421129e-33 -2.821128502162062e-32 -4.266814850102697e-32 2.330182056933832e-32 -5.781172232513768e-32 -1.091034703005892e-30 5.508942592553796e-31 1 1.461721044323177e-33 -1.430978337667738e-31 -2.390965504754219e-44 -1.630610277917123e-45 2.408295743054891e-45 9.075097107890661e-45 -1.925671738656354e-46 1.069076451184664e-32 -2.397682040383526e-30 1.408008301278971e-34 -1.011008172923196e-32 1.635187132262042e-33 2.397682040383521e-30 6.022174991842682e-33 -8.849753142339508e-32 -3.756432767680341e-46 9.580688888964788e-46 2.640632116936107e-45 1.880463753838865e-45 -2.195379842230013e-46 -1.125302712342619e-46 -1.308779291945405e-46 -1.77463054031896e-45
-3.648021254377698e-34 -1.045911135604846e-31 3.145100910375879e-31 7.601345677107234e-32 1.211488216350601e-31 5.893520505116539e-30 -6.140612967157272e-32 -1.536442373768968e-30 8.628732041069898e-34 1 1.208484322844404e-33 -2.000189218999234e-30 -1.134041759147446e-45 -4.470813836074672e-43 -2.221502268255167e-45 2.150645073922553e-45 1.256919395377631e-32 -8.249208820494126e-30 1.103664886774043e-32 3.320061448166825e-32 -5.079464435254967e-33 -1.03821910182266e-29 -3.43045985069001e-31 -7.001888991476e-32 1.523018469909291e-44 -5.246193424648535e-44 -5.681693090335231e-44 -7.936979463607192e-45 -1.122289658718238e-44 -5.668774402985095e-44 8.690957144467729e-45 1.366835989341883e-45
