# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 16
# columns: 16
0.2500000000000001 0.2886751345948128 0.1397542485937365 -6.83768072802983e-16 -3.568300118001029e-16 -3.286222005069482e-16 0.03608439182435354 -6.729133979899846e-16 0 0 0 0 4.720910041832884e-18 -2.612224581045424e-16 3.830316733061408e-17 -4.403016553760223e-16
0.2886751345948132 0.3750000000000002 0.2581988897471613 0.0954703269782463 -3.099590812024247e-16 -0.01075828707280338 3.403729740781205e-15 0.01202813060811618 0 0 0 0 -1.02792349149262e-16 -1.809762084091288e-16 1.256001935069802e-15 -3.66344925126424e-16
0.1397542485937367 0.2581988897471615 0.3125000000000018 0.2535462764185577 0.03169328455232138 -1.244450656329361e-14 -0.1129620142643814 -2.650970053055193e-15 0 0 0 0 -1.758287701348335e-16 -2.203061615283755e-15 2.421099004776575e-15 -3.988149896927675e-16
2.021544927567395e-16 0.09547032697824646 0.2535462764185555 0.3281250000000044 0.1250000000000134 0.07747247335010497 -0.2182178902359937 -0.06889977372564668 0 0 0 0 0.01104854345604565 -6.336726531196634e-15 -0.01928791874526861 -1.161030069498223e-15
9.216036844401698e-17 4.799560325792834e-17 0.03169328455231933 0.1249999999999995 0.25 0.2253744679275922 -0.1227475632577454 -0.1102396379610256 0 0 0 0 0.08838834764832804 -6.540682450052069e-17 -0.1543033499620931 1.371957827361672e-16
1.190136242646062e-16 -0.01075828707279809 5.122829006489968e-16 0.07747247335011401 0.2253744679276041 0.2083333333333243 -0.08606629658238742 -0.09316949906249197 0 0 0 0 0.08715208609730904 1.506798677694423e-15 -0.1521451548625473 2.735308980829664e-16
0.03608439182435162 -5.271364180428392e-17 -0.112962014264383 -0.2182178902359922 -0.1227475632577469 -0.0860662965823716 0.1874999999999983 0.09622504486493839 0 0 0 0 -1.480177710078533e-16 8.501075159129983e-15 6.193634377878117e-16 1.747887762190918e-15
2.050771362715323e-16 0.01202813060811786 -3.614220591537635e-17 -0.06889977372564411 -0.1102396379610362 -0.09316949906249393 0.09622504486494192 0.08854166666667161 0 0 0 0 -0.009743899444729191 5.829262225928764e-15 0.0170103454360033 1.390510744093732e-15
-1.416102408053707e-17 -3.189233164110336e-17 -4.794415135621035e-17 -4.925964918437216e-17 -1.65716576234589e-17 -9.717424070648573e-18 2.8658699400608e-17 7.553472986507032e-18 0 0 0 0 -2.064732234701701e-18 6.476119809784148e-31 3.604492097270622e-18 1.679885510046882e-31
-1.047335579542325e-17 7.344165868924317e-18 4.935071144106749e-17 7.923659167011377e-17 4.009215959076359e-17 2.782177329817162e-17 -5.981961912966184e-17 -2.499053207844858e-17 0 0 0 0 3.813469829775709e-18 2.954289521027117e-30 -6.657338725859334e-18 -7.309802090359505e-30
4.974231462570214e-17 8.231010925699268e-17 8.750277113035012e-17 6.253107502233507e-17 -5.701872768128049e-19 -8.249097295402656e-18 -2.504076615006803e-17 2.293658036797079e-18 0 0 0 0 -4.3210612123582e-18 -3.591711082362771e-31 7.54346289072862e-18 -3.933922653344509e-31
1.752606072838645e-17 1.784051154434181e-17 -4.648258434170892e-18 -4.053297527559463e-17 -7.028755414841503e-17 -6.276835427758696e-17 3.930260930673674e-17 3.021145878698044e-17 0 0 0 0 -2.492298947357366e-17 1.095206842064466e-31 4.350913745037207e-17 -3.442438880636084e-32
-1.301455176899653e-17 4.250177950495641e-17 6.247982463633772e-17 0.01104854345603956 0.08838834764831778 0.08715208609729783 4.199954396711516e-17 -0.009743899444723926 0 0 0 0 0.5 0.2253744679275921 4.509365456897869e-17 -0.1102396379610256
4.204719740237555e-17 7.345175689973686e-17 1.180654800240872e-16 2.932488412886562e-16 -7.21317989207561e-18 -8.024698190428004e-17 -3.879002658005248e-16 -2.588444527948978e-16 0 0 0 0 0.2253744679276042 0.5000000000000001 -0.08606629658238747 -8.789481994992389e-17
-1.471015677216413e-17 -8.139930532346973e-17 3.226466904961296e-17 -0.01928791874526098 -0.1543033499620914 -0.1521451548625437 -4.319427777270449e-18 0.01701034543599458 0 0 0 0 -1.412237189647093e-17 -0.08606629658237153 0.5 0.0962250448649383
1.668335809412773e-16 1.257430152503634e-16 1.183463917156188e-18 -6.786521652663814e-17 5.94744258434736e-17 5.010281114368993e-17 3.395311794964653e-17 -3.220907040915496e-17 0 0 0 0 -0.1102396379610363 6.206550383759877e-18 0.09622504486494191 0.5000000000000001
