# Created from matlab git hash e3d28e3d9936e8692f581d15f2e77c245ebc3f89
# name: foo
# type: matrix
# rows: 12
# columns: 12
-9.999873297086393e-06 2.349945627222074e-11 9.830452765324777e-13 0 0 0 0 0 0 0 0 0
2.349945627272847e-11 -9.999872417823966e-06 2.101854731690149e-11 0 0 0 0 0 0 0 0 0
9.830452763387137e-13 2.101854731713078e-11 -9.999872669041888e-06 0 0 0 0 0 0 0 0 0
0 0 0 -9.999778704033715e-06 3.111378171628541e-11 9.829615847099202e-13 0 0 0 0 0 0
0 0 0 3.111378171630179e-11 -9.999777824846145e-06 2.782900530226552e-11 0 0 0 0 0 0
0 0 0 9.829615845004561e-13 2.782900530282238e-11 -9.999778076042683e-06 0 0 0 0 0 0
0 0 0 0 0 0 -9.999657735421595e-06 3.8727368524326e-11 9.828545618942041e-13 0 0 0
0 0 0 0 0 0 3.872736852381828e-11 -9.999656856329749e-06 3.463880263353957e-11 0 0 0
0 0 0 0 0 0 9.828545621203786e-13 3.463880263347406e-11 -9.999657107498934e-06 0 0 0
0 0 0 0 0 0 0 0 0 -9.999510394121708e-06 4.634003600947004e-11 9.827242170963174e-13
0 0 0 0 0 0 0 0 0 4.634003600899508e-11 -9.999509515146444e-06 4.144777769798975e-11
0 0 0 0 0 0 0 0 0 9.827242171126455e-13 4.144777769723635e-11 -9.999509766282321e-06
