# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 8
# columns: 8
-128.0000000000002 -221.7025033688166 0 0 0 0 0 0
221.7025033688164 -384.0000000000011 0 0 0 0 0 0
128.0000000000002 221.7025033688166 -128.0000000000002 -221.7025033688166 0 0 0 0
-221.7025033688169 -384.0000000000011 221.7025033688164 -384.0000000000011 0 0 0 0
0 0 128.0000000000002 221.7025033688166 -128.0000000000002 -221.7025033688166 0 0
0 0 -221.7025033688169 -384.0000000000011 221.7025033688164 -384.0000000000011 0 0
0 0 0 0 128.0000000000002 221.7025033688166 -128.0000000000002 -221.7025033688166
0 0 0 0 -221.7025033688169 -384.0000000000011 221.7025033688164 -384.0000000000011
