# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 16
# columns: 16
1 -7.401111608017746e-33 -3.503246160812043e-46 -3.26317949447327e-33 -3.180309897297749e-33 -8.146692165827048e-34 3.625151843412764e-33 -5.618534326785203e-33 5.726818400120398e-33 1.895254175153556e-33 8.758115402030107e-47 -3.874537233818015e-33 -4.36157421915078e-34 -1.186233735823413e-33 1.532670195355269e-46 -7.930493228017874e-34
3.438266832063283e-33 1 7.819703576060751e-33 4.926076140242016e-31 -1.034198214392791e-32 2.726974030261925e-31 -5.39814884369791e-33 5.599225212812177e-31 -2.110634336334052e-33 -2.404048772163151e-31 -9.713815324255617e-35 -2.872552885780927e-32 1.094872925517184e-34 7.300567341896071e-32 -4.685591740086107e-45 -1.149141610517232e-31
-7.006492321624085e-46 1.071088393532925e-33 1 1.23013260813264e-32 -2.96978957242705e-31 -2.146115031642965e-33 -2.097656870996574e-30 -3.732508489512874e-33 4.007417261459989e-32 1.484863354601855e-31 -1.370910643846891e-31 -3.211985038325418e-31 -9.603230868797578e-32 2.518560257193843e-32 -7.006634058888132e-31 3.093300921601228e-31
-1.321878257425784e-33 -1.887252226133879e-31 -4.945466565231604e-32 1 -1.920130865371494e-32 -6.041089533760803e-30 5.880430321627665e-34 -2.776331009715334e-32 7.690436742253938e-32 -5.188218433714418e-32 1.864150619945172e-30 7.711065288309646e-32 -1.259866258486138e-31 -1.61670867228575e-30 -1.005273244228005e-30 -9.781810150905806e-32
-3.778476415858879e-32 1.091009185825126e-32 3.729187403880585e-31 -5.135028012695773e-32 1 2.526131015340891e-33 2.492544753164598e-31 -7.838216533495388e-33 -6.749056768318415e-33 1.066513608384386e-30 -6.489110773253013e-33 -2.123038390708189e-33 5.860809463181464e-34 -7.377400850152344e-30 -5.836840870828274e-33 2.123038390726406e-33
4.844632641155031e-33 -2.190839121282925e-31 1.274673035917469e-32 -8.21775791049682e-30 3.289158665938036e-33 1 -5.298659818228215e-45 -5.315236442270763e-30 4.612571175063317e-32 -2.696377658787877e-30 -5.040773896471574e-31 -3.607093727630792e-32 -6.263233854444724e-32 -1.158908049123288e-29 1.818620917349221e-31 -3.178211924906736e-32
-4.180596246764274e-32 -3.41602131756718e-32 6.379516393888447e-30 -2.689052472961767e-32 1.505286210615201e-32 1.538379256800825e-33 1 -3.195047097816825e-34 5.65687428947376e-31 4.676885908469655e-32 1.649008045454509e-30 2.408250427580767e-32 -5.158354911077748e-31 1.018995451254637e-31 1.595164978038284e-30 -1.754160093808736e-31
-1.291764596348466e-32 -2.6570478581307e-31 -8.982215113348676e-33 1.003719791887199e-31 -4.19905195314673e-33 4.786550296313526e-30 6.303701143049844e-33 1 -1.248726335180488e-31 7.119281926383247e-31 -1.008273211793252e-30 -1.169991770094376e-32 6.240600839775356e-32 -5.733598678332938e-31 5.160608052277935e-31 -5.437503805998182e-31
7.255250403227784e-33 4.456368223734832e-33 -3.34347141184071e-31 -3.888753249018735e-31 6.776746079543199e-33 7.6859074655192e-32 -4.270481581461015e-32 1.034322506131354e-30 1 1.893399259046296e-34 -2.811175382563816e-33 7.849846185252807e-34 2.016967396725759e-45 1.511825763075241e-45 -4.372105514742107e-45 1.151987120615244e-46
-1.880143440472901e-32 -1.271564228385805e-31 7.358161553148397e-31 1.318716220113394e-31 -6.096251829070829e-30 1.826768322510324e-30 -7.438740643049745e-34 -2.44404547444763e-30 1.68343101707364e-33 1 7.408245447256047e-33 6.312557466486826e-30 6.251402403842248e-46 -2.631147699391274e-43 4.397358873069767e-45 2.346639910469835e-46
2.119948674868043e-33 -1.360586698482404e-32 5.710503555627583e-31 -1.419054826035836e-30 2.232495384062162e-32 3.399818550007658e-31 -1.114957664023668e-30 1.060912226695834e-30 8.371809554356395e-33 3.179195890936929e-44 1 -6.14505726224794e-33 -1.216995232671183e-45 4.401543782330342e-44 -8.711658111272429e-45 -2.641339847878978e-45
2.929381915455516e-33 6.16783549444638e-31 -4.34394399332701e-32 6.803316188938913e-31 -2.516279713551583e-32 3.229319799486545e-31 -1.94753613156543e-31 6.321768967955515e-32 -4.386980638709428e-34 1.408250430430849e-30 3.787707167536862e-33 1 -6.839756293359632e-46 -1.736140053080593e-44 6.144759990698192e-45 -8.700908113640246e-46
-3.77369753132397e-33 -1.648701031622439e-33 4.257836941813387e-31 1.790638283190907e-31 1.693351843066362e-32 -1.518035160599766e-32 -4.657750768782632e-31 -7.10037489751757e-31 -1.998944786641493e-46 1.034623909769043e-45 1.33525281732417e-45 2.154497013909907e-45 1 3.270827836945051e-33 9.579643777004225e-32 7.849846185004953e-34
-1.227406746327309e-32 2.657181548819782e-31 1.755338117956775e-31 -1.76869519184664e-30 8.072907573628822e-31 -1.289091352076472e-29 -2.265001666538716e-31 1.393013256633583e-30 -1.459010829837654e-45 -3.688003269773135e-43 1.773474340389883e-44 1.470762576496733e-45 1.683431017094659e-33 1 1.245269625321727e-33 6.312557466487004e-30
1.994128038826035e-33 -1.053042593374923e-32 4.124067915525135e-31 6.280791314336368e-31 2.043221632068152e-32 -1.330250518282498e-31 1.642099773543148e-30 -2.277005349192687e-30 6.612064018223205e-45 -2.540546906608693e-45 -2.59621502850165e-45 2.543004614970384e-45 8.371809554360686e-33 -1.121038771459854e-44 1 -6.145057262214177e-33
-1.201252505137512e-32 5.821461633386458e-31 -8.155519625426179e-33 1.952469014393812e-31 -3.972373636803787e-33 1.841045030392316e-31 3.652989511756712e-31 1.585758728343165e-31 1.460488775060173e-45 -9.119863850759465e-45 -5.584095073860544e-45 -5.260068502721919e-46 -1.979442019454562e-33 1.408250430430885e-30 -2.086419612061923e-32 1
