# Created from matlab git hash 00e16b208fbf08652b67ace82ddc532522841f31
# name: foo
# type: matrix
# rows: 24
# columns: 24
0.000127720661099386 0.0001368320832355723 0.0001350701862659649 0.0001418074718143276 0.0001009677054487291 -6.318433107529287e-05 -2.424567856488431e-06 4.389278166149162e-06 -9.048307083981418e-06 0.0001932640156014396 0.0001496761537633131 -8.662111722351892e-05 -0.0001304450763869727 0.0001343419206601372 -2.869447082991576e-05 -2.750710118041045e-08 2.330804395430314e-08 -4.379027992601497e-07 -6.07178808004353e-10 -1.124180535346017e-08 -3.119420937427041e-07 0.0002733155254169731 0.0002116982883502127 -0.0001224737593083594
6.201277340435968e-05 0.0001899067884751731 0.0002546845539117186 0.0002280273747565417 0.0001918195673303336 -0.0001025068492597577 4.233795802047852e-06 -7.570074208157789e-06 1.550459377204139e-05 0.0003348848049975489 0.0002594541474191917 -0.0001495661918640986 0.0002256557912442893 -0.0002322872978929046 4.952977559658033e-05 3.928196190043958e-08 -9.470682313038738e-09 6.047639480933874e-07 -1.231544708476232e-09 3.197610858746674e-08 3.630265085058798e-07 0.0004736022592558835 0.0003668774402826478 -0.0002115718220687536
6.026478271909314e-06 7.08217238819218e-05 0.0002429703695371761 0.0003166643113961402 0.0002261595195640238 -0.0001406055107547245 -5.554884196680359e-06 9.686533553467877e-06 -1.957421147866096e-05 0.0004323617956825182 0.0003348125557744065 -0.0001932696285719344 -0.0002905377702365975 0.0002987883705375152 -6.348609714978841e-05 -2.878809279853906e-08 -6.876760996607962e-08 -3.777485687083118e-07 7.574216710894518e-09 -7.405098534072851e-08 -3.942228768976449e-09 0.0006114425720562981 0.0004735668735451081 -0.0002732386583408733
-4.467472682393422e-06 3.274305085268987e-06 6.988808783265211e-05 0.0003942050485932915 0.0001129118076664579 0.0001447149596489011 -0.0002195823059333287 -0.0001840473159099352 0.0001196411443149676 0.0004318950669946013 0.0003335852023406625 -0.0001956158930368654 0.0002892810124118875 -0.0002970568100724236 6.277675860748591e-05 -0.0003185866075457095 -0.0002465804861145847 0.0001422382586966817 3.576329123605672e-08 -6.193021366766775e-07 -4.920331337933406e-06 0.0006107192451461338 0.0004725623520876856 -0.0002757053004551109
3.14028691041554e-06 -1.914727292935719e-06 -3.066168533848822e-06 0.0002123442288533674 0.0001781845489976086 0.0001446457708775443 -2.510719460949594e-06 8.860581788714909e-06 -1.532582944277183e-05 0.0003344239715125261 0.0002580770853357309 -0.0001521292220709975 -0.0002237516152140263 0.0002296521286679796 -4.844351769905756e-05 2.742730211349221e-06 1.934452744173284e-06 -8.799188144685802e-07 3.498051410358252e-08 -6.204926141822274e-07 -5.080678475540493e-06 0.0004728743309055052 0.0003657858575945111 -0.0002141972916705634
2.358044308425709e-06 -2.17031300737259e-06 -6.016404482639344e-05 1.131994958628222e-05 -0.0002856026947902182 0.0002505653836752788 -0.0002050230615716105 -0.0001525528750399882 8.182008582067339e-05 -0.0001935094657222801 -0.0001500354580269173 8.581400895050826e-05 -0.0001299571426833196 0.0001336495605831236 -2.83991461609312e-05 -0.0002864464925262049 -0.0002219006229473122 0.0001279252649772254 9.187403074410568e-10 -7.786785545612973e-08 -1.252664544653065e-06 -0.0002736721247566216 -0.0002120537900041447 0.0001215056266472296
-5.015144842126653e-06 2.06833194050066e-06 1.396422015648547e-05 -3.823549657134339e-05 3.588390492344078e-05 6.447833677737146e-06 0.0002265922094282448 3.378946712247444e-05 0.0001023340187581976 8.729128531115293e-15 7.16093850883226e-15 -3.691491556878645e-15 0.000278262574343028 -0.0005129192030095368 0.0001433501972986421 0.0002249146812719605 0.0001735623365685079 -0.0001086021357833938 -5.252281899334466e-17 -3.094465466204135e-17 3.773701186607359e-17 1.298960938811433e-14 1.018629625093581e-14 -5.835609773185979e-15
3.644342458632895e-06 -1.103946180886182e-06 -7.033658044628151e-06 1.223877009669369e-05 -1.082406471238316e-05 -5.376594044142276e-06 9.692568392387649e-05 0.000111788845770536 6.172732444727974e-05 -6.564193633096238e-15 -5.398459457239824e-15 2.761679773755077e-15 -0.0003070108904287533 0.0003242502846062376 -6.9113758049195e-05 0.0001736416566829225 0.0001338963515520725 -8.602197833175908e-05 3.934298633406774e-17 2.314094011898749e-17 -2.827395977934855e-17 -9.825473767932635e-15 -7.646661082105766e-15 4.371503159461554e-15
2.481397517447017e-06 -1.392050702060437e-06 -8.090278589640706e-06 2.649817213484597e-05 -2.5278293557324e-05 -2.551692492910046e-06 6.513568153912154e-06 -0.000149650163970491 0.0001290578885841538 -4.40619762898109e-15 -3.608224830031759e-15 1.835337437583462e-15 -0.0002994677577099768 9.78895610245682e-05 1.229772970615082e-05 -0.0001022591198091529 -7.907720743202876e-05 4.331956509677219e-05 2.612588422511164e-17 1.522637013896171e-17 -1.880413142904547e-17 -6.58501031480796e-15 -5.113964807179627e-15 2.935152121352758e-15
-7.363885776587315e-09 1.216365875138993e-08 5.917492798191423e-06 -0.0001944840633893592 2.277002329145975e-05 -0.0001950302405885914 0.0001541566441161998 0.0001194092230738508 -6.894094708541285e-05 0.001196515445406424 -6.68244692998052e-05 0.000538442163916942 2.353328842713364e-22 1.383976562377784e-22 -7.899574849881414e-23 0.000218010416839053 0.0001688701427434747 -9.749722237103698e-05 -0.0009691430064945404 -0.0007478585847755305 0.0004502536866935726 0.0008573403520592579 0.0006603732659818009 -0.000409982618588115
