# Created from matlab git hash 44e5d814ece930399b58c9298dbb19a28bd9b520
# name: foo
# type: matrix
# rows: 20
# columns: 20
1 -6.602198145518257e-33 7.125112862655942e-33 -4.361333073972978e-33 -1.19803672476503e-32 1.109418409796548e-32 -1.296256787009588e-33 -1.660454152332787e-33 8.259912484036414e-33 7.606159541231619e-34 -1.710324800482265e-33 4.290664079854935e-34 2.260388143856826e-33 2.586891506548506e-33 2.82971007837239e-33 1.371163110469831e-33 6.592042229611971e-33 2.260388144051213e-33 -3.576084315510267e-33 2.829710078350661e-33
1.046292854465908e-32 1 -3.503246160812042e-46 1.058091593244652e-30 -8.382818581547587e-33 1.022365669375747e-32 1.989985337155716e-33 -2.674281563109651e-32 7.688815712216618e-34 1.789948020434356e-31 1.742768598451657e-32 1.340307371522404e-32 -1.129420216040928e-31 6.534575089251381e-33 -4.913645490624618e-31 3.381594247248754e-33 2.630928909249298e-33 6.469429934117266e-32 -4.066483021616774e-33 5.419748989543234e-32
8.240508903493663e-33 -9.762928568080154e-33 1 1.197784400555673e-32 6.103635278073436e-31 4.038616516659752e-33 1.334341935594792e-31 2.62068947606527e-32 2.273039192324141e-30 1.25804697246275e-32 5.145278747432675e-33 -5.140765699065245e-34 -2.295066402364066e-31 3.440403296795641e-31 5.639249912882989e-31 2.767210167548189e-35 -4.455279721003038e-32 4.341468667596712e-31 1.196293427504049e-30 -8.17775087475312e-31
2.278521605089381e-33 -9.470201272700266e-33 4.212385699167398e-33 1 1.616807378158716e-33 2.771062634817265e-31 1.529257036109871e-32 6.2990795957363e-30 -7.198454898113354e-32 3.757429523549629e-32 2.07275454321266e-32 -3.495149119694352e-34 8.480378655753691e-31 1.983880483296113e-30 -4.425650651989756e-31 6.373866582754342e-32 2.420824186802017e-32 -5.801983475306885e-31 5.129085103111165e-30 -7.254559340251794e-32
2.342845589362745e-33 -1.376666264756608e-45 -4.951663019872266e-30 2.994956471621522e-32 1 1.162245207555975e-32 2.682325950236505e-29 6.726232628759121e-44 1.100761833629603e-29 1.379168671810514e-32 -2.540478042340782e-31 3.440984006000979e-31 -4.41868630400088e-30 -1.043423085261955e-30 -1.337733352680871e-31 2.003168029683468e-31 -9.599513066537396e-31 4.681443033780717e-30 1.126114446710467e-32 1.164877247891695e-31
-1.884934400512683e-32 -1.185539477964287e-31 -5.385492368089823e-32 5.681021399294602e-31 -1.849930424401606e-33 1 4.049866142795596e-33 4.279064633601959e-31 2.679937298170805e-32 1.785707739551836e-30 -1.752538760953574e-33 8.255444317475495e-30 2.723773890031364e-43 9.122568509490765e-30 1.075373066917021e-32 1.752538760936495e-33 -8.255444317477102e-30 -4.139085338999428e-43 -9.122568509490041e-30 -1.075373066931577e-32
1.694439273088977e-32 -2.202132483456559e-32 -3.961456618142924e-31 -3.917604891052801e-32 -8.111026473631968e-30 1.177245203631208e-32 1 8.069382713066135e-34 -4.980347354467466e-29 -4.515502184831077e-33 -9.808258092103706e-32 -4.749376838417449e-30 3.782780119253164e-30 8.419977482481964e-30 -4.130248324243715e-33 -9.017349428520709e-32 3.013489623081094e-29 -2.280529237423645e-30 8.510939991490901e-30 -2.627434620609035e-45
8.758115402030098e-47 7.685317692979837e-31 4.433611145572108e-33 5.142402086515854e-29 -1.904014288401345e-43 5.565678141540694e-32 -4.093460300075392e-32 1 -4.775020942017944e-33 -1.89748781649912e-29 2.719626353401012e-31 -1.087032602842435e-32 -4.686621957580748e-30 -1.324668142325852e-30 -5.6812910906672e-32 -6.539128239835638e-31 1.68239306709586e-32 5.116580256950508e-31 -3.671274452413428e-31 -1.411592940519709e-31
1.742351168582211e-32 8.898368960239565e-33 1.23214585451908e-29 -2.547723390873241e-32 2.680386049746007e-29 -4.734970428566106e-32 -1.345222461852266e-28 1.918625273464291e-33 1 -3.277520626335773e-32 -2.785445867120073e-31 -9.764204204884798e-32 -1.283286044830509e-29 -1.718626060509737e-30 6.61229498603639e-33 -4.815513098186489e-31 -4.51603356765154e-30 1.174584202749993e-30 2.634540199278315e-30 -5.856622209468694e-32
2.303821007106839e-32 -7.70955293102552e-31 1.01806758856362e-31 -1.202722683377726e-31 2.184567867177068e-32 -1.260477200926313e-30 8.62017727455099e-33 -3.162819071746469e-30 -9.126592180177873e-33 1 -1.012004754632033e-31 -1.400925647574934e-31 -1.276699037310577e-30 -1.594102639401866e-31 -1.61401785875041e-31 7.613206948757151e-32 2.589928073124489e-31 -7.364429773867085e-31 -8.250745732851334e-31 -8.830708591057166e-32
